"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"301010587062784004","","","2013-02-11 16:51:31 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","It would have been kind for Musalia and muite to shake their competitors hands","","","",""
"298832435179835393","","","2013-02-05 16:36:19 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Peace begin with a smile -Mother Teresa","","","",""
"298832060884340736","","","2013-02-05 16:34:50 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I dream of africa which is in peace with itself - Nelson Mandela","","","",""
"298511617937797120","","","2013-02-04 19:21:30 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","It always seems impossible until it's done -- Nelson Mandela","","","",""
"298339634646245376","298337090586963968","45790332","2013-02-04 07:58:06 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH that's what he and ruto claim they are; that they represent the interest of the hustlers","","","",""
"297623657075855361","","","2013-02-02 08:33:04 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Kenya7s doing us proud. My prayer is that they beat England in the finals","","","",""
"297327957108744194","297322091206807552","45790332","2013-02-01 12:58:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@LORDMWESH Nice One!...lazima uwe hustler like uhuru","","","",""
"293963032223166464","","","2013-01-23 06:07:03 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Konza city ground breaking ceremony is happening today.","","","",""
"293959926542389248","293956650346352641","49921218","2013-01-23 05:54:42 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@bantigito this is a brilliant idea. We the upcoming techpreneurs see a bright future.When will the first phase expected to be complete?","","","",""
"292542466475835392","","","2013-01-19 08:02:13 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","While the elite were busy tweeting and wishing that jimna wins,'masafa' were in the polling stations ensurng waititu wins#faithwithoutAction","","","",""
"290748321411252225","","","2013-01-14 09:12:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The Lord will be gracious to give Kenya the leaders it deserves.#WhoKnows? cc @albertouta","","","",""
"290082115570253825","","","2013-01-12 13:05:40 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","President Kibaki is a real leader. Once again he saves Kenyans","","","",""
"289288444499345409","","","2013-01-10 08:31:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Stop trusting in man, who has but a breath in his nostrils. Of what account is he? Isaiah 2:22","","","",""
"288968337352978432","","","2013-01-09 11:19:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","computer security is an elusive cocktail with many rare ingredients","","","",""
"288938797838790656","","","2013-01-09 09:22:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""Courage is like a muscle. We strengthen it with use."" - Ruth Gordon","","","",""
"286011279083196416","","117685967","2013-01-01 07:29:37 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@safaricomltd some parts of kalawa in makueni county hv been experiencng network problems(no signal at all)for last few weeks.Kindly assist.","","","",""
"285904680805072896","285904282732077056","45790332","2013-01-01 00:26:02 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH happy new year too","","","",""
"285817476695076864","285807564204167168","41893173","2012-12-31 18:39:31 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@albertouta thanks","","","",""
"285659273072082944","","41893173","2012-12-31 08:10:52 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@albertouta, hi pastor. Will there be a like a service to usher the new yr @rongai chapel?","","","",""
"285011633896566784","284983377239609344","38671739","2012-12-29 13:17:23 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LarryMadowo their prices are also reasonable","","","",""
"281369044282650624","","339093695","2012-12-19 12:03:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@MwalimChurchill, #BeenFollowing","","","",""
"281302182802907136","","","2012-12-19 07:37:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Truthful lips endure forever, but a lying tongue lasts only a moment. Prov 12:19","","","",""
"280680000091475969","280678407342276608","92731878","2012-12-17 14:25:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@CapitalFM_kenya Did the commissioner say that the EFT System failed for 5 wks, then there after the one for Finance Ministry also failed!!!","","","",""
"277757848618954752","","29188433","2012-12-09 12:53:26 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@safaricom, calls not going through","","","",""
"265788695167250432","","","2012-11-06 12:12:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kindness in words creates confidence. Kindness in thinking creates profoundness. Kindness in giving creates love. - Lao Tzu","","","",""
"265114639816347648","","","2012-11-04 15:33:50 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Successful people know the difference between patience and procrastination","","","",""
"265113675176747008","","45790332","2012-11-04 15:30:00 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@lordmwesh, hallo sir. Is there an online way of doing a company name search? What's the process. Regards","","","",""
"264058119175413760","","","2012-11-01 17:35:36 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Multimedia university ranked no 2 in use of ICT in Kenya","","","",""
"260074215645016064","","","2012-10-21 17:44:59 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@chenialan marriage is a great gift. God is the author. We as human beings have corrupted this important  institution.","","","",""
"259522051117826048","","","2012-10-20 05:10:53 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The six W's. Work Will Win When Wishing Won't - Todd Blackledge","","","",""
"259261516262567936","","","2012-10-19 11:55:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CAPTCHA---Completely Au-
tomated Public Turing test to tell
Computers and Humans Apart #AI&amp;Security","","","",""
"258461746539413505","","","2012-10-17 06:57:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","He who heeds discipline shows the way to life, but whoever ignores correction leads others astray. - Proverbs 10:17... #YoungPeopleListen!","","","",""
"258461356712419328","","","2012-10-17 06:56:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","But you, Lord, are a shield around me, my glory, the One who lifts my head high. --- Psalm 3:3","","","",""
"258068603876827136","","","2012-10-16 04:55:24 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Now faith is being sure of what we hope for &amp; being certain of things to come - Heb 11:1","","","",""
"257345731835334656","","","2012-10-14 05:02:58 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","In life when you know what you want, you will find a way of getting it. Have a blessed Sunday","","","",""
"253387203588268032","","","2012-10-03 06:53:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @GMONEYizME: I wish all my tweeps in the 254 would Retweet this tweet and then read the #peremendemovement timeline - DO IT NOW!!!","253355234053738497","22924994","2012-10-03 04:46:09 +0000",""
"253374758647894017","","","2012-10-03 06:03:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","It always seems impossible until its done. -Nelson Mandela","","","",""
"251972878680072193","251968900001042433","45790332","2012-09-29 09:13:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@LORDMWESH amphibious operations","","","",""
"250658952398921728","","","2012-09-25 18:12:05 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Learn not to shoot and aim later","","","",""
"250658649163329537","","","2012-09-25 18:10:53 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Waititu's tongue is too slippery to be contained into his mouth - citizen tv","","","",""
"249915326454706177","","","2012-09-23 16:57:11 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I ask not for lighter burden but for broader shoulder- Jewish proverb","","","",""
"248743454044209152","","","2012-09-20 11:20:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#UhuruHighway/University Way inaccessible as rioting varsity students barricade roads. Students want end to  lecturers' strike","","","",""
"248712188456472576","","","2012-09-20 09:16:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @WMutunga: I have launched Faini Chap Chap. Bobby Collymore graced this occasion.","248711197371822080","323216653","2012-09-20 09:12:24 +0000",""
"248670503143886848","","45790332","2012-09-20 06:30:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@LORDMWESH , http://t.co/VQlZFCSc have just contacted me. is the domain permanently deleted? or it can be salvaged","","","","http://nextgenmotors.co.ke"
"247557270597152768","","","2012-09-17 04:47:07 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Sports_Greats: One man cannot make a team. - Kareem Abdul-Jabbar","247528316247093249","130684475","2012-09-17 02:52:04 +0000",""
"247557241375440896","","","2012-09-17 04:47:00 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @The_Gospels: Above all, love each other deeply, because love covers over a multitude of sins. -1Peter 4:8","247528665192206336","189652312","2012-09-17 02:53:27 +0000",""
"246833229624115200","","","2012-09-15 04:50:02 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A great name is more desirable than great wealth. More precious than silver or gold. - proverbs 22:1","","","",""
"243328528685342720","","","2012-09-05 12:43:36 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If MPs' salary is peanuts, then what do we call what you earn!","","","",""
"240043111450042368","","","2012-08-27 11:08:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","People will treat you based on their perception of who you are.","","","",""
"236317453058207747","","","2012-08-17 04:24:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Remember, night falls but day breaks. If you've made it to midnight, things are about to lighten up.","","","",""
"233640062548574208","","","2012-08-09 19:05:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","King David #TeamKenya","","","",""
"233639646184214532","","","2012-08-09 19:03:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @KoinangeJeff: Rudisha Rudisha Rudisha....Kenya is Baaaaaaack!!! 1:40:91...New World Record!!","233639336879472641","237189703","2012-08-09 19:02:13 +0000",""
"233638134875820033","233637151596769280","45790332","2012-08-09 18:57:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@LORDMWESH I have a feeling it will be a walk over #atang'arisha","","","",""
"233633709302099968","","","2012-08-09 18:39:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","While @UsainBolt eyes history, his teammate @YohanBlake eyes him.","","","",""
"233551049900822528","","","2012-08-09 13:11:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @rudishadavid: I'm running the finals at 8:00pm.
Thanks for your best wishes #Olympic2012","233533832010276865","498776216","2012-08-09 12:02:59 +0000",""
"226539658958471168","","","2012-07-21 04:50:38 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","There shud be a better way to ferry cargo. These trailers + impunity are the major contributors to accidents in our roads#primitivenergy","","","",""
"226538019879010304","","","2012-07-21 04:44:07 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Accident on waiyaki way. The worst thing is the oncoming traffic decide to squeeze themselves on the other lane.#primitive energy","","","",""
"225132927820898305","","45790332","2012-07-17 07:40:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@LORDMWESH i agree. how true are miguna's statement. if there is something true in them then as a country we are in problems","","","",""
"225108895159422976","","","2012-07-17 06:05:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Christ is the only one upon whom all eternity hinges - mutuvi","","","",""
"224897074641125376","224896469130412034","45790332","2012-07-16 16:03:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@LORDMWESH I thought RAO was your man damu!","","","",""
"224563538524512256","","","2012-07-15 17:58:14 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""Miguna will teach some people some law"" - miguna","","","",""
"216402218126016512","","","2012-06-23 05:28:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Human brain is estimated to have something on the order of ten to a hundred billion neurons. #Artificial Intelligence","","","",""
"214737196769480704","","","2012-06-18 15:11:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Value has a value only if it's value is valued.","","","",""
"214413396760731650","214400040905621505","70394965","2012-06-17 17:45:12 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@citizentvkenya appreciation for the good work,especially promotion of local content. Tv reception in nakuru is poor though. Do something","","","",""
"213727658670948352","","272953809","2012-06-15 20:20:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@nicpottier,am steve, an upcoming developer from kenya.am interested in using ur RapidSMS Relay solution.Have trouble with Backend config.","","","",""
"213313697970536450","","","2012-06-14 16:55:23 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Life is too short to buy green bananas:D","","","",""
"210228937157132288","","","2012-06-06 04:37:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The fear of the LORD teaches a man wisdom, and humility comes before honor. -Prov 15:33","","","",""
"209514990535852033","","","2012-06-04 05:20:41 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If you cannot win, make the one ahead of you break the record.","","","",""
"209489974754680835","","","2012-06-04 03:41:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @LovLikeJesus: Self-restraint &amp; gentle speech are effective against stubborn opposition.","209460966436503555","130681675","2012-06-04 01:46:00 +0000",""
"208196334761672704","","","2012-05-31 14:00:48 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","In life you are either a passenger or a pilot,it's your choice.","","","",""
"207709693479624704","","346432179","2012-05-30 05:47:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@_IEBC, I have never registered to be a member of POA, yet your records indicates so. I suggest you device a way to verify the records","","","",""
"207491682319609857","","","2012-05-29 15:20:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HTML tena!, our education system is wanting!","","","",""
"207197038721503233","","","2012-05-28 19:49:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Love always protects, always trusts, always hopes, always perseveres. -1Cor 13:7","","","",""
"207144932476067840","","","2012-05-28 16:22:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BBCBreaking: #Kenya police say huge explosion in #Nairobi was caused by a bomb, after initially saying it was an electrical fault ht ...","207144505026162688","5402612","2012-05-28 16:21:13 +0000","http://bbc.in/KyrcNP"
"206367647246467073","","","2012-05-26 12:54:15 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @LORDMWESH: My client has berated me for lack of accessibility via phone while I'm a dependable consultant. Thanks, I will improve","206354076617805824","45790332","2012-05-26 12:00:20 +0000",""
"206228385238749186","","","2012-05-26 03:40:53 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thx @chenialan. Knowledge in IT service delivery is key.","","","",""
"205329679996039170","","","2012-05-23 16:09:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @JaredKidambi: #KambasOnTwitter The phone lung GREEN!! GREEN!! I PINKED up the phone and said  YELLOW!","205307119698849793","84850959","2012-05-23 14:40:06 +0000",""
"203432947066474496","","","2012-05-18 10:32:48 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","All paid jobs absorb and degrade the mind- Aristotle","","","",""
"203168627896221696","","","2012-05-17 17:02:30 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If we cared enough and shared enough, then there would be enough in the world for everyone","","","",""
"200802511731425283","","","2012-05-11 04:20:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The person who knows HOW will always have a job. The person who knows WHY will always be his boss.- Diane","","","",""
"200801516184023040","","","2012-05-11 04:16:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","If you want to go places you've never been before-you have to think in ways you've never thought before","","","",""
"200665386016976896","","","2012-05-10 19:15:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Is Zuckerberg on Twitter. What is his twitter handle?@chenialan,@lordmwesh","","","",""
"200645183740706819","","","2012-05-10 17:55:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The first step to success is to discover your authentic self.","","","",""
"200644722501492737","","","2012-05-10 17:53:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mediocrity will always try to drag excellence down to its level. Don't trade your superiority for their inferiority.","","","",""
"199398530861899777","","","2012-05-07 07:21:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The famous O'neal receives his Doctoral Degree in education","","","",""
"198672263556501504","","","2012-05-05 07:15:33 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Doing your best at this moment puts you in a best place for the next moment- opra","","","",""
"196151778847358976","","","2012-04-28 08:20:03 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@chenialan am liking the clips already. Do u have apple and Google features","","","",""
"195731266103033857","","","2012-04-27 04:29:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","When I was young, I admired clever people.  Now that I am old, I admire kind people.  ~Abraham Joshua Heschel","","","",""
"195730566413426688","","","2012-04-27 04:26:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@chenialan, Morning Sir. where do i meet you? i prefer over lunch hour. thx","","","",""
"194714759071924227","","","2012-04-24 09:09:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@chenialan, just got your message. I know i keep disappointing but may i look for u on friday. I have an exam kesho that i am preparing 4.","","","",""
"194691536049537025","","","2012-04-24 07:37:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Being kind is more important than being right","","","",""
"194691290733096960","","","2012-04-24 07:36:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A smile is an inexpensive way to improve your looks","","","",""
"193367847290933250","","","2012-04-20 15:57:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The internet is an exceptional media that helped in bridging the knowledge and information gap between the haves and the have not","","","",""
"192477351110639617","","","2012-04-18 04:59:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@chenialan will get intouch with you between 1pm and 3pm","","","",""
"192475159335149568","","","2012-04-18 04:50:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@chenialan Yah thats close. at what time?","","","",""
"192472981077893120","","","2012-04-18 04:41:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@chenialan Morning to you. Its time to look for you so that i can get the movies. My short Leave is beckoning...","","","",""
"192312572660301824","","","2012-04-17 18:04:24 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Google before you tweet... Think before you speak","","","",""
"191820101543149569","","","2012-04-16 09:27:30 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prof kiyiapi resigns. I suppose the pm, the vice president and any one holding public office and with presidential ambitions shud follow","","","",""
"191091325175726080","191076724702846976","226139693","2012-04-14 09:11:36 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@juliegichuru the monster of tribalism is so alive in Kenya. Fortunately the Y generation has a chance to overcome it...","","","",""
"190828585743945728","","","2012-04-13 15:47:34 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Worry is down payment on problem you may never have","","","",""
"187969539110223872","","","2012-04-05 18:26:45 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Those policemen should be fired. Its disgusting.!","","","",""
"187550237357907968","","","2012-04-04 14:40:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hon Mutahi Kagwe","","","",""
"185732114937950208","","","2012-03-30 14:16:01 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mwalimuchurchil: #RamogiNite ""Omera, don't just throw your words carelessly - they might fall on Maranda Alumni!"" @smusyoka @CarnivoreKe","185716648689410048","339093695","2012-03-30 13:14:34 +0000",""
"185435721451048960","","","2012-03-29 18:38:15 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The lion may grow weak and hungry but those who seak the Lord will lack no good thing- psalm 34:10","","","",""
"185027530980466688","","","2012-03-28 15:36:15 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1.5 hrs late but still not giving up. #NrbTrafficJam","","","",""
"185026837863342080","","","2012-03-28 15:33:30 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Something has to be done #NrbTrafficJam","","","",""
"181812329556623360","","","2012-03-19 18:40:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Through patience a ruler can be persuaded, and a gentle tongue can break a bone. -proverbs 25:15","","","",""
"180152186716684288","","","2012-03-15 04:43:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""Love each other as I have loved you. Greater love has no one than this, that he lay down his life for his friends"" John 15:12-13","","","",""
"178069833869561856","178068888272117760","45790332","2012-03-09 10:48:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@LORDMWESH Was the ""sucking"" real?","","","",""
"177252196931469312","","","2012-03-07 04:39:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""Simplicity is the ultimate sophistication."" -Leonardo da Vinci","","","",""
"176169111762649088","","","2012-03-04 04:56:03 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@chenialan may be, maybe not. A number of things must be considered","","","",""
"175636337398005762","175619421644132352","45790332","2012-03-02 17:39:00 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH especially Nairobians. Don't like the jams","","","",""
"175095533885603840","","","2012-03-01 05:50:03 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @trykuria: Sheng is not destroying English!! If u ax me, i thnk the rl rzn eng is gng dwn fst is ppl who txt lyk ths all tha tyme","175083884738920448","56706043","2012-03-01 05:03:45 +0000",""
"174895132687085568","","","2012-02-29 16:33:43 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @LarryMadowo: In God we trust, all others must bring data - W. Edwards Deming","174893953152327683","38671739","2012-02-29 16:29:02 +0000",""
"174497284875227136","","","2012-02-28 14:12:49 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hope is the beacon that points to prosperity- Edward","","","",""
"174424660899934208","","","2012-02-28 09:24:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","There are two things in a life of a Kenyan that are certain: one is death and the other is taxes","","","",""
"174091163362529280","","","2012-02-27 11:19:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","To Teach Is To Light A Life Forever","","","",""
"172646260413706240","","","2012-02-23 11:37:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A nation of short-cuts will remain very short.","","","",""
"172252057858871296","","","2012-02-22 09:31:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The greatest use of life is to spend it for something that will outlast it.~Wiliam #MichukiRules","","","",""
"172187508552110081","","","2012-02-22 05:14:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4 in Christ Jesus neither circumcision nor uncircumcision has any value. The only thing that counts is faith expressing itself through love.","","","",""
"172037765804982272","","","2012-02-21 19:19:34 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Love the Lord your God with all your heart,with all your soul and with all your strength. Deuteronomy 6:5","","","",""
"172036582004621312","","","2012-02-21 19:14:52 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","To be successful you must decide exactly what you want to accomplish, then resolve to pay the price for it","","","",""
"171571199283965952","","","2012-02-20 12:25:36 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Once you will have learned to love, you will have learned to live.","","","",""
"170603425975894016","","45790332","2012-02-17 20:20:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@LORDMWESH , how is lordMwesh?","","","",""
"169339928487010306","","","2012-02-14 08:39:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Great article...The difference between ""Ki"" and ""Ka""...http://bit.ly/Aifx9d","","","",""
"165870746390892545","","","2012-02-04 18:54:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","great performance 7- 1","","","",""
"165869707902193664","","197378295","2012-02-04 18:49:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@yukenya, Kindly assist me get internet setting. tried sending message 'GPRS' to 120 but no success. my no is 0754454762","","","",""
"164995483960483840","","","2012-02-02 08:56:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Never laugh at your wife's choices, you are one of them","","","",""
"162791173721817088","","","2012-01-27 06:56:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","“Once our minds are 'tattooed' with negative thinking, our chances for long-term success diminish” John Maxwell","","","",""
"162786274653122560","","","2012-01-27 06:37:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","To do well in life, we must first think well","","","",""
"161796411061575680","","","2012-01-24 13:04:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","By wisdom a house is built, & through understanding it is established; -Proverbs 24:3","","","",""
"161397294648930304","","","2012-01-23 10:38:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","charges against kosgei and ali not confirmed","","","",""
"159574021195837440","","","2012-01-18 09:53:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@chenialan , what time does your day end?","","","",""
